DateLocal,T,WindDir,WindSpd,RH,P,City
2019-04-11 06:00:00,36.2099990844727,333.501007080078,9.52999973297119,100,1017.70001220703,Boston
2019-04-11 09:00:00,34.0800018310547,320.002990722656,7.98999977111816,100,1019.64001464844,Boston
2019-04-11 12:00:00,36.6500015258789,315.501007080078,6.40000009536743,97,1021.61999511719,Boston
2019-04-11 15:00:00,42.5,318.501007080078,3.05999994277954,86,1022.88000488281,Boston
2019-04-11 18:00:00,45.5200004577637,159.501007080078,4.3600001335144,75,1022.41998291016,Boston
2019-04-11 21:00:00,46.4500007629395,150.501007080078,8.63000011444092,73,1021.98999023438,Boston
2019-04-12 00:00:00,43.1500015258789,143.003005981445,12.7700004577637,79,1022.59002685547,Boston
2019-04-12 03:00:00,43.3800010681152,162.503005981445,11.6499996185303,82,1023.38000488281,Boston
2019-04-12 06:00:00,42.8600006103516,164.5,10.1800003051758,85,1022.88000488281,Boston
2019-04-12 09:00:00,42.5800018310547,152.501998901367,9.94999980926514,89,1021.57000732422,Boston
2019-04-12 12:00:00,45.6199989318848,155.003997802734,11.210000038147,84,1020.23999023438,Boston
2019-04-12 15:00:00,52.8400001525879,165.5,14.0299997329712,72,1018.20001220703,Boston
2019-04-12 18:00:00,55.5400009155273,178.001007080078,18.4799995422363,69,1015.51000976563,Boston
2019-04-07 21:00:00,62.1500015258789,64.5019989013672,5.53000020980835,99,1011.84997558594,Houston
2019-04-08 00:00:00,61.1100006103516,337,6.17000007629395,99,1010.84997558594,Houston
2019-04-08 03:00:00,60.5299987792969,323.002990722656,9.42000007629395,96,1012.82000732422,Houston
2019-04-08 06:00:00,60.7799987792969,325.006988525391,8.10000038146973,94,1012.98999023438,Houston
2019-04-08 09:00:00,59.7299995422363,297.507995605469,8.22999954223633,94,1012.91998291016,Houston
2019-04-08 12:00:00,58.6199989318848,294.501007080078,8.52000045776367,94,1014.11999511719,Houston
2019-04-08 15:00:00,65.4800033569336,323.002014160156,10,97,1015.58001708984,Houston
2019-04-08 18:00:00,71.2099990844727,294.509002685547,10.1999998092651,97,1015.26000976563,Houston
2019-04-08 21:00:00,74.4199981689453,300.502014160156,10.0900001525879,92,1013.03997802734,Houston
2019-04-09 00:00:00,71.9700012207031,321.502990722656,8.30000019073486,91,1013.59002685547,Houston
2019-04-09 03:00:00,65.3199996948242,317.502014160156,5.8600001335144,91,1015.30999755859,Houston
2019-04-09 06:00:00,59.9099998474121,307.010009765625,4.38000011444092,86,1015.58001708984,Houston
2019-04-09 09:00:00,56.6599998474121,300.506011962891,5.6100001335144,85,1014.79998779297,Houston
2019-04-09 12:00:00,52.7400016784668,305.001007080078,3.05999994277954,86,1015.22998046875,Houston
2019-04-09 15:00:00,69,301.003997802734,4.15999984741211,86,1016.15002441406,Houston
2019-04-09 18:00:00,78.120002746582,305.5,4.17999982833862,70,1015.76000976563,Houston
2019-04-09 21:00:00,82.1699981689453,300,4.15999984741211,53,1013.22998046875,Houston
2019-04-10 00:00:00,79.8000030517578,257.002014160156,2.21000003814697,45,1012.09997558594,Houston
2019-04-10 03:00:00,65.8199996948242,164.001007080078,3.74000000953674,60,1012.66998291016,Houston
2019-04-10 06:00:00,61.4799995422363,191.001998901367,6.40000009536743,68,1012.64001464844,Houston
2019-04-10 09:00:00,57.1500015258789,167.501998901367,3.1800000667572,84,1010.96997070313,Houston
2019-04-10 12:00:00,57.7000007629395,177,7.07000017166138,85,1010.61999511719,Houston
2019-04-10 15:00:00,72.3600006103516,185.505996704102,8.1899995803833,59,1010.90997314453,Houston
2019-04-10 18:00:00,81.6500015258789,178.5,14.3199996948242,44,1009.40002441406,Houston
2019-04-10 21:00:00,84.5299987792969,182.503005981445,15.3500003814697,35,1006.55999755859,Houston
2019-04-11 00:00:00,81.2900009155273,181,15.3500003814697,34,1004.77001953125,Houston
2019-04-11 03:00:00,73.7799987792969,174.005004882813,14.3800001144409,45,1004.58001708984,Houston
2019-04-11 06:00:00,69.870002746582,185.501007080078,12.5500001907349,64,1004.46002197266,Houston
2019-04-11 09:00:00,68.4599990844727,196.003005981445,10.8900003433228,74,1003.79998779297,Houston
2019-04-11 12:00:00,66.1699981689453,215.501007080078,7.40000009536743,81,1005.41998291016,Houston
2019-04-11 15:00:00,76.879997253418,237.001007080078,7.42999982833862,59,1007.03997802734,Houston
2019-04-11 18:00:00,83.8600006103516,303.501007080078,6.26000022888184,43,1007.09997558594,Houston
2019-04-11 21:00:00,84.5100021362305,317.501007080078,7.96000003814697,29,1006.42999267578,Houston
2019-04-12 00:00:00,79.9599990844727,319.502990722656,4.71999979019165,27,1006.78997802734,Houston
2019-04-12 03:00:00,67.1399993896484,336.502990722656,6.40000009536743,30,1009.78002929688,Houston
2019-04-12 06:00:00,59.7799987792969,38.000301361084,3.01999998092651,42,1011.03997802734,Houston
2019-04-12 09:00:00,57.9700012207031,49.5018005371094,5.1399998664856,38,1010.25,Houston
2019-04-12 12:00:00,58.1300010681152,58.0037994384766,7.73999977111816,47,1012.84002685547,Houston
2019-04-12 15:00:00,66.7900009155273,67.0001983642578,9.32999992370605,40,1015.11999511719,Houston
2019-04-12 18:00:00,74.9700012207031,78.5008010864258,13,36,1014.90997314453,Houston
2019-04-07 21:00:00,79.879997253418,31.5020008087158,9.89000034332275,96,1012.92999267578,San Jose
2019-04-08 00:00:00,77.8499984741211,16.0000991821289,5.73000001907349,87,1012.57000732422,San Jose
2019-04-08 03:00:00,67.5500030517578,80.503303527832,3.38000011444092,92,1014.26000976563,San Jose
2019-04-08 06:00:00,63.5699996948242,133.50700378418,6.6399998664856,92,1014.90997314453,San Jose
2019-04-08 09:00:00,61.6199989318848,163.007995605469,4.32000017166138,99,1014.96002197266,San Jose
2019-04-08 12:00:00,63.3899993896484,186.001007080078,4.38000011444092,97,1015.71997070313,San Jose
2019-04-08 15:00:00,67.0999984741211,169.001998901367,4.40999984741211,100,1017.34002685547,San Jose
2019-04-08 18:00:00,76.7900009155273,249.009002685547,1.70000004768372,100,1017.09997558594,San Jose
2019-04-08 21:00:00,84.1399993896484,302.502014160156,5.28000020980835,73,1014.59997558594,San Jose
2019-04-09 00:00:00,83.4000015258789,352.002990722656,6.84999990463257,49,1014.46997070313,San Jose
2019-04-09 03:00:00,70.7200012207031,27.5016994476318,6.76000022888184,67,1016.54998779297,San Jose
2019-04-09 06:00:00,62.8800010681152,57.0105018615723,2.76999998092651,86,1017.14001464844,San Jose
2019-04-09 09:00:00,60.1699981689453,139.505996704102,2.75,84,1016.08001708984,San Jose
2019-04-09 12:00:00,57.9599990844727,191.001007080078,2.73000001907349,84,1015.95001220703,San Jose
2019-04-09 15:00:00,75.120002746582,193.503997802734,4.6100001335144,68,1016.98999023438,San Jose
2019-04-09 18:00:00,84.5100021362305,158,4.96999979019165,62,1016.15997314453,San Jose
2019-04-09 21:00:00,88.1100006103516,165,5.5,48,1013.07000732422,San Jose
2019-04-10 00:00:00,86.7300033569336,157.501998901367,6.46000003814697,36,1011.53997802734,San Jose
